country_name,league_name,league_id,home_team_api_id,away_team_api_id,season,date,home_team_goal,away_team_goal,home_team,away_team
Germany,Germany 1. Bundesliga,7809,10269,8226,2013/2014,2013-09-01 00:00:00,6,2,VfB Stuttgart,TSG 1899 Hoffenheim
Germany,Germany 1. Bundesliga,7809,9810,9789,2013/2014,2013-09-01 00:00:00,1,2,Eintracht Frankfurt,Borussia Dortmund
Italy,Italy Serie A,10257,8524,9804,2013/2014,2013-09-01 00:00:00,2,0,Atalanta,Torino
Italy,Italy Serie A,10257,9857,9882,2013/2014,2013-09-01 00:00:00,2,2,Bologna,Sampdoria
Italy,Italy Serie A,10257,8530,8636,2013/2014,2013-09-01 00:00:00,0,3,Catania,Inter
Italy,Italy Serie A,10257,10233,8535,2013/2014,2013-09-01 00:00:00,2,5,Genoa,Fiorentina
Italy,Italy Serie A,10257,8564,8529,2013/2014,2013-09-01 00:00:00,3,1,Milan,Cagliari
Italy,Italy Serie A,10257,8686,9876,2013/2014,2013-09-01 00:00:00,3,0,Roma,Hellas Verona
Italy,Italy Serie A,10257,7943,8537,2013/2014,2013-09-01 00:00:00,1,4,Sassuolo,Livorno
Italy,Italy Serie A,10257,8600,10167,2013/2014,2013-09-01 00:00:00,3,1,Udinese,Parma
Netherlands,Netherlands Eredivisie,13274,10229,8277,2013/2014,2013-09-01 00:00:00,1,1,AZ,Vitesse
Netherlands,Netherlands Eredivisie,13274,10235,9803,2013/2014,2013-09-01 00:00:00,4,0,Feyenoord,Roda JC Kerkrade
Netherlands,Netherlands Eredivisie,13274,8674,8593,2013/2014,2013-09-01 00:00:00,1,1,FC Groningen,Ajax
Netherlands,Netherlands Eredivisie,13274,6413,9908,2013/2014,2013-09-01 00:00:00,1,1,PEC Zwolle,FC Utrecht
Poland,Poland Ekstraklasa,15722,8028,8025,2013/2014,2013-09-01 00:00:00,1,1,Piast Gliwice,Śląsk Wrocław
Poland,Poland Ekstraklasa,15722,2182,8027,2013/2014,2013-09-01 00:00:00,3,2,Lech Poznań,Zawisza Bydgoszcz
Portugal,Portugal Liga ZON Sagres,17642,158085,7841,2013/2014,2013-09-01 00:00:00,1,0,FC Arouca,Rio Ave FC
Portugal,Portugal Liga ZON Sagres,17642,9807,10214,2013/2014,2013-09-01 00:00:00,2,3,CF Os Belenenses,CD Nacional
Portugal,Portugal Liga ZON Sagres,17642,9764,10264,2013/2014,2013-09-01 00:00:00,1,0,Gil Vicente FC,SC Braga
Portugal,Portugal Liga ZON Sagres,17642,10212,2033,2013/2014,2013-09-01 00:00:00,1,1,CS Marítimo,S.C. Olhanense
Portugal,Portugal Liga ZON Sagres,17642,6403,9773,2013/2014,2013-09-01 00:00:00,0,1,FC Paços de Ferreira,FC Porto
Spain,Spain LIGA BBVA,21518,8558,8603,2013/2014,2013-09-01 00:00:00,0,0,RCD Espanyol,Real Betis Balompié
Spain,Spain LIGA BBVA,21518,8633,8315,2013/2014,2013-09-01 00:00:00,3,1,Real Madrid CF,Athletic Club de Bilbao
Spain,Spain LIGA BBVA,21518,8560,9906,2013/2014,2013-09-01 00:00:00,1,2,Real Sociedad,Atlético Madrid
Spain,Spain LIGA BBVA,21518,8302,9864,2013/2014,2013-09-01 00:00:00,2,2,Sevilla FC,Málaga CF
Spain,Spain LIGA BBVA,21518,10267,8634,2013/2014,2013-09-01 00:00:00,2,3,Valencia CF,FC Barcelona
Switzerland,Switzerland Super League,24558,10191,7730,2013/2014,2013-09-01 00:00:00,4,1,FC Thun,FC Lausanne-Sports
Switzerland,Switzerland Super League,24558,10190,10199,2013/2014,2013-09-01 00:00:00,4,1,FC St. Gallen,FC Luzern
Switzerland,Switzerland Super League,24558,9931,10192,2013/2014,2013-09-01 00:00:00,2,1,FC Basel,BSC Young Boys
Poland,Poland Ekstraklasa,15722,8033,8245,2013/2014,2013-09-02 00:00:00,1,0,Podbeskidzie Bielsko-Biała,Korona Kielce
Portugal,Portugal Liga ZON Sagres,17642,7842,10215,2013/2014,2013-09-02 00:00:00,1,1,Estoril Praia,Académica de Coimbra
France,France Ligue 1,4769,9827,9847,2013/2014,2013-09-13 00:00:00,0,2,Girondins de Bordeaux,Paris Saint-Germain
Germany,Germany 1. Bundesliga,7809,8177,10269,2013/2014,2013-09-13 00:00:00,0,1,Hertha BSC Berlin,VfB Stuttgart
Poland,Poland Ekstraklasa,15722,10265,8028,2013/2014,2013-09-13 00:00:00,3,0,Wisła Kraków,Piast Gliwice
Poland,Poland Ekstraklasa,15722,8024,8033,2013/2014,2013-09-13 00:00:00,1,1,Widzew Łódź,Podbeskidzie Bielsko-Biała
England,England Premier League,1729,10252,10261,2013/2014,2013-09-14 00:00:00,1,2,Aston Villa,Newcastle United
England,England Premier League,1729,8668,8455,2013/2014,2013-09-14 00:00:00,1,0,Everton,Chelsea
England,England Premier League,1729,9879,8659,2013/2014,2013-09-14 00:00:00,1,1,Fulham,West Bromwich Albion
England,England Premier League,1729,8667,8344,2013/2014,2013-09-14 00:00:00,1,1,Hull City,Cardiff City
England,England Premier League,1729,10260,9826,2013/2014,2013-09-14 00:00:00,2,0,Manchester United,Crystal Palace
England,England Premier League,1729,10194,8456,2013/2014,2013-09-14 00:00:00,0,0,Stoke City,Manchester City
England,England Premier League,1729,8472,9825,2013/2014,2013-09-14 00:00:00,1,3,Sunderland,Arsenal
England,England Premier League,1729,8586,9850,2013/2014,2013-09-14 00:00:00,2,0,Tottenham Hotspur,Norwich City
France,France Ligue 1,4769,8576,4087,2013/2014,2013-09-14 00:00:00,2,3,AC Ajaccio,Évian Thonon Gaillard FC
France,France Ligue 1,4769,9747,7794,2013/2014,2013-09-14 00:00:00,1,1,En Avant de Guingamp,SC Bastia
France,France Ligue 1,4769,10249,9837,2013/2014,2013-09-14 00:00:00,0,0,Montpellier Hérault SC,Stade de Reims
France,France Ligue 1,4769,9830,9874,2013/2014,2013-09-14 00:00:00,1,0,FC Nantes,FC Sochaux-Montbéliard
France,France Ligue 1,4769,9941,8592,2013/2014,2013-09-14 00:00:00,1,1,Toulouse FC,Olympique de Marseille
France,France Ligue 1,4769,9873,9853,2013/2014,2013-09-14 00:00:00,1,3,Valenciennes FC,AS Saint-Étienne
Germany,Germany 1. Bundesliga,7809,9789,9790,2013/2014,2013-09-14 00:00:00,6,2,Borussia Dortmund,Hamburger SV
Germany,Germany 1. Bundesliga,7809,9823,9904,2013/2014,2013-09-14 00:00:00,2,0,FC Bayern Munich,Hannover 96
Germany,Germany 1. Bundesliga,7809,8178,8721,2013/2014,2013-09-14 00:00:00,3,1,Bayer 04 Leverkusen,VfL Wolfsburg
Germany,Germany 1. Bundesliga,7809,8697,9810,2013/2014,2013-09-14 00:00:00,0,3,SV Werder Bremen,Eintracht Frankfurt
Germany,Germany 1. Bundesliga,7809,9905,10189,2013/2014,2013-09-14 00:00:00,0,1,1. FSV Mainz 05,FC Schalke 04
Germany,Germany 1. Bundesliga,7809,8406,8358,2013/2014,2013-09-14 00:00:00,2,1,FC Augsburg,SC Freiburg
Italy,Italy Serie A,10257,8636,9885,2013/2014,2013-09-14 00:00:00,1,1,Inter,Juventus
Italy,Italy Serie A,10257,9875,8524,2013/2014,2013-09-14 00:00:00,2,0,Napoli,Atalanta
Italy,Italy Serie A,10257,9804,8564,2013/2014,2013-09-14 00:00:00,2,2,Torino,Milan
Netherlands,Netherlands Eredivisie,13274,8593,6413,2013/2014,2013-09-14 00:00:00,2,1,Ajax,PEC Zwolle
Netherlands,Netherlands Eredivisie,13274,7788,9791,2013/2014,2013-09-14 00:00:00,2,0,SC Cambuur,Heracles Almelo
Netherlands,Netherlands Eredivisie,13274,8611,8640,2013/2014,2013-09-14 00:00:00,2,2,FC Twente,PSV
Poland,Poland Ekstraklasa,15722,8245,8673,2013/2014,2013-09-14 00:00:00,3,5,Korona Kielce,Legia Warszawa
Poland,Poland Ekstraklasa,15722,8027,2186,2013/2014,2013-09-14 00:00:00,2,0,Zawisza Bydgoszcz,Cracovia
Poland,Poland Ekstraklasa,15722,8025,2182,2013/2014,2013-09-14 00:00:00,2,0,Śląsk Wrocław,Lech Poznań
Portugal,Portugal Liga ZON Sagres,17642,9772,6403,2013/2014,2013-09-14 00:00:00,3,1,SL Benfica,FC Paços de Ferreira
Portugal,Portugal Liga ZON Sagres,17642,9773,9764,2013/2014,2013-09-14 00:00:00,2,0,FC Porto,Gil Vicente FC
Portugal,Portugal Liga ZON Sagres,17642,7841,7844,2013/2014,2013-09-14 00:00:00,0,1,Rio Ave FC,Vitória Guimarães
Scotland,Scotland Premier League,19694,9860,9925,2013/2014,2013-09-14 00:00:00,1,3,Heart of Midlothian,Celtic
Scotland,Scotland Premier League,19694,8597,8066,2013/2014,2013-09-14 00:00:00,1,2,Kilmarnock,Inverness Caledonian Thistle
Scotland,Scotland Premier League,19694,8426,8485,2013/2014,2013-09-14 00:00:00,0,3,Partick Thistle F.C.,Aberdeen
Scotland,Scotland Premier League,19694,8467,10251,2013/2014,2013-09-14 00:00:00,1,2,St. Johnstone FC,Hibernian
Scotland,Scotland Premier League,19694,9800,9927,2013/2014,2013-09-14 00:00:00,0,1,St. Mirren,Motherwell
Spain,Spain LIGA BBVA,21518,10205,8633,2013/2014,2013-09-14 00:00:00,2,2,Villarreal CF,Real Madrid CF
Spain,Spain LIGA BBVA,21518,9906,9865,2013/2014,2013-09-14 00:00:00,4,2,Atlético Madrid,UD Almería
Spain,Spain LIGA BBVA,21518,8581,8560,2013/2014,2013-09-14 00:00:00,0,0,Levante UD,Real Sociedad
Spain,Spain LIGA BBVA,21518,8634,8302,2013/2014,2013-09-14 00:00:00,3,2,FC Barcelona,Sevilla FC
England,England Premier League,1729,8466,8654,2013/2014,2013-09-15 00:00:00,0,0,Southampton,West Ham United
France,France Ligue 1,4769,8639,9831,2013/2014,2013-09-15 00:00:00,0,2,LOSC Lille,OGC Nice
France,France Ligue 1,4769,9748,9851,2013/2014,2013-09-15 00:00:00,0,0,Olympique Lyonnais,Stade Rennais FC
France,France Ligue 1,4769,9829,8689,2013/2014,2013-09-15 00:00:00,1,0,AS Monaco,FC Lorient
Germany,Germany 1. Bundesliga,7809,8226,9788,2013/2014,2013-09-15 00:00:00,2,1,TSG 1899 Hoffenheim,Borussia Mönchengladbach
Germany,Germany 1. Bundesliga,7809,9776,8165,2013/2014,2013-09-15 00:00:00,1,1,Eintracht Braunschweig,1. FC Nürnberg
Italy,Italy Serie A,10257,8535,8529,2013/2014,2013-09-15 00:00:00,1,1,Fiorentina,Cagliari
Italy,Italy Serie A,10257,9876,7943,2013/2014,2013-09-15 00:00:00,2,0,Hellas Verona,Sassuolo
Italy,Italy Serie A,10257,8543,8533,2013/2014,2013-09-15 00:00:00,3,0,Lazio,Chievo Verona
Italy,Italy Serie A,10257,8537,8530,2013/2014,2013-09-15 00:00:00,2,0,Livorno,Catania
Italy,Italy Serie A,10257,9882,10233,2013/2014,2013-09-15 00:00:00,0,3,Sampdoria,Genoa
Italy,Italy Serie A,10257,8600,9857,2013/2014,2013-09-15 00:00:00,1,1,Udinese,Bologna
Netherlands,Netherlands Eredivisie,13274,9803,9761,2013/2014,2013-09-15 00:00:00,1,5,Roda JC Kerkrade,NAC Breda
Netherlands,Netherlands Eredivisie,13274,10229,6433,2013/2014,2013-09-15 00:00:00,3,0,AZ,Go Ahead Eagles
Netherlands,Netherlands Eredivisie,13274,10228,8674,2013/2014,2013-09-15 00:00:00,4,2,SC Heerenveen,FC Groningen
Netherlands,Netherlands Eredivisie,13274,8464,10235,2013/2014,2013-09-15 00:00:00,3,3,N.E.C.,Feyenoord
Netherlands,Netherlands Eredivisie,13274,9908,10219,2013/2014,2013-09-15 00:00:00,2,1,FC Utrecht,RKC Waalwijk
Poland,Poland Ekstraklasa,15722,1957,1601,2013/2014,2013-09-15 00:00:00,6,0,Jagiellonia Białystok,Ruch Chorzów
Poland,Poland Ekstraklasa,15722,8023,8030,2013/2014,2013-09-15 00:00:00,1,1,Pogoń Szczecin,Lechia Gdańsk
Portugal,Portugal Liga ZON Sagres,17642,10215,9807,2013/2014,2013-09-15 00:00:00,2,1,Académica de Coimbra,CF Os Belenenses
Portugal,Portugal Liga ZON Sagres,17642,10214,158085,2013/2014,2013-09-15 00:00:00,0,1,CD Nacional,FC Arouca
Portugal,Portugal Liga ZON Sagres,17642,2033,9768,2013/2014,2013-09-15 00:00:00,0,2,S.C. Olhanense,Sporting CP
Portugal,Portugal Liga ZON Sagres,17642,10264,7842,2013/2014,2013-09-15 00:00:00,3,2,SC Braga,Estoril Praia
Portugal,Portugal Liga ZON Sagres,17642,10238,10212,2013/2014,2013-09-15 00:00:00,2,4,Vitória Setúbal,CS Marítimo
Scotland,Scotland Premier League,19694,8649,9938,2013/2014,2013-09-15 00:00:00,2,4,Ross County FC,Dundee United
Spain,Spain LIGA BBVA,21518,8603,10267,2013/2014,2013-09-15 00:00:00,3,1,Real Betis Balompié,Valencia CF
Spain,Spain LIGA BBVA,21518,7878,8558,2013/2014,2013-09-15 00:00:00,0,1,Granada CF,RCD Espanyol
Spain,Spain LIGA BBVA,21518,8305,8371,2013/2014,2013-09-15 00:00:00,2,1,Getafe CF,CA Osasuna
Spain,Spain LIGA BBVA,21518,9864,8370,2013/2014,2013-09-15 00:00:00,5,0,Málaga CF,Rayo Vallecano
England,England Premier League,1729,10003,8650,2013/2014,2013-09-16 00:00:00,2,2,Swansea City,Liverpool
Italy,Italy Serie A,10257,10167,8686,2013/2014,2013-09-16 00:00:00,1,3,Parma,Roma
Poland,Poland Ekstraklasa,15722,8020,8021,2013/2014,2013-09-16 00:00:00,2,1,Polonia Bytom,Zagłębie Lubin
Spain,Spain LIGA BBVA,21518,8315,9910,2013/2014,2013-09-16 00:00:00,3,2,Athletic Club de Bilbao,RC Celta de Vigo
Spain,Spain LIGA BBVA,21518,10268,10281,2013/2014,2013-09-16 00:00:00,0,0,Elche CF,Real Valladolid
Poland,Poland Ekstraklasa,15722,8033,1957,2013/2014,2013-09-19 00:00:00,0,1,Podbeskidzie Bielsko-Biała,Jagiellonia Białystok
France,France Ligue 1,4769,9853,9941,2013/2014,2013-09-20 00:00:00,1,2,AS Saint-Étienne,Toulouse FC
Germany,Germany 1. Bundesliga,7809,9788,9776,2013/2014,2013-09-20 00:00:00,4,1,Borussia Mönchengladbach,Eintracht Braunschweig
Netherlands,Netherlands Eredivisie,13274,6433,7788,2013/2014,2013-09-20 00:00:00,0,0,Go Ahead Eagles,SC Cambuur
Poland,Poland Ekstraklasa,15722,8028,8024,2013/2014,2013-09-20 00:00:00,3,0,Piast Gliwice,Widzew Łódź
Poland,Poland Ekstraklasa,15722,2182,8023,2013/2014,2013-09-20 00:00:00,1,2,Lech Poznań,Pogoń Szczecin
Portugal,Portugal Liga ZON Sagres,17642,158085,10264,2013/2014,2013-09-20 00:00:00,0,1,FC Arouca,SC Braga
Spain,Spain LIGA BBVA,21518,8371,10268,2013/2014,2013-09-20 00:00:00,2,1,CA Osasuna,Elche CF
England,England Premier League,1729,8455,9879,2013/2014,2013-09-21 00:00:00,2,0,Chelsea,Fulham
England,England Premier League,1729,8650,8466,2013/2014,2013-09-21 00:00:00,0,1,Liverpool,Southampton
England,England Premier League,1729,10261,8667,2013/2014,2013-09-21 00:00:00,2,3,Newcastle United,Hull City
England,England Premier League,1729,9850,10252,2013/2014,2013-09-21 00:00:00,0,1,Norwich City,Aston Villa
England,England Premier League,1729,8659,8472,2013/2014,2013-09-21 00:00:00,3,0,West Bromwich Albion,Sunderland
England,England Premier League,1729,8654,8668,2013/2014,2013-09-21 00:00:00,2,3,West Ham United,Everton
France,France Ligue 1,4769,7794,8592,2013/2014,2013-09-21 00:00:00,0,0,SC Bastia,Olympique de Marseille
France,France Ligue 1,4769,4087,10249,2013/2014,2013-09-21 00:00:00,2,2,Évian Thonon Gaillard FC,Montpellier Hérault SC
France,France Ligue 1,4769,9837,9747,2013/2014,2013-09-21 00:00:00,1,1,Stade de Reims,En Avant de Guingamp
France,France Ligue 1,4769,9851,8576,2013/2014,2013-09-21 00:00:00,2,0,Stade Rennais FC,AC Ajaccio
France,France Ligue 1,4769,9874,8639,2013/2014,2013-09-21 00:00:00,0,2,FC Sochaux-Montbéliard,LOSC Lille
Germany,Germany 1. Bundesliga,7809,10189,9823,2013/2014,2013-09-21 00:00:00,0,4,FC Schalke 04,FC Bayern Munich
Germany,Germany 1. Bundesliga,7809,9904,8406,2013/2014,2013-09-21 00:00:00,2,1,Hannover 96,FC Augsburg
Germany,Germany 1. Bundesliga,7809,8721,8226,2013/2014,2013-09-21 00:00:00,2,1,VfL Wolfsburg,TSG 1899 Hoffenheim
Germany,Germany 1. Bundesliga,7809,8165,9789,2013/2014,2013-09-21 00:00:00,1,1,1. FC Nürnberg,Borussia Dortmund
Germany,Germany 1. Bundesliga,7809,9905,8178,2013/2014,2013-09-21 00:00:00,1,4,1. FSV Mainz 05,Bayer 04 Leverkusen
Germany,Germany 1. Bundesliga,7809,9790,8697,2013/2014,2013-09-21 00:00:00,0,2,Hamburger SV,SV Werder Bremen
Italy,Italy Serie A,10257,8529,9882,2013/2014,2013-09-21 00:00:00,2,2,Cagliari,Sampdoria
Italy,Italy Serie A,10257,8533,8600,2013/2014,2013-09-21 00:00:00,2,1,Chievo Verona,Udinese
Italy,Italy Serie A,10257,10233,8537,2013/2014,2013-09-21 00:00:00,0,0,Genoa,Livorno
Netherlands,Netherlands Eredivisie,13274,10217,8464,2013/2014,2013-09-21 00:00:00,1,1,ADO Den Haag,N.E.C.
Netherlands,Netherlands Eredivisie,13274,8674,10219,2013/2014,2013-09-21 00:00:00,4,1,FC Groningen,RKC Waalwijk
Netherlands,Netherlands Eredivisie,13274,9791,8611,2013/2014,2013-09-21 00:00:00,0,3,Heracles Almelo,FC Twente
Netherlands,Netherlands Eredivisie,13274,9803,10228,2013/2014,2013-09-21 00:00:00,3,3,Roda JC Kerkrade,SC Heerenveen
Poland,Poland Ekstraklasa,15722,2186,10265,2013/2014,2013-09-21 00:00:00,1,1,Cracovia,Wisła Kraków
Poland,Poland Ekstraklasa,15722,8030,8027,2013/2014,2013-09-21 00:00:00,1,1,Lechia Gdańsk,Zawisza Bydgoszcz
Poland,Poland Ekstraklasa,15722,8021,8245,2013/2014,2013-09-21 00:00:00,2,0,Zagłębie Lubin,Korona Kielce
Portugal,Portugal Liga ZON Sagres,17642,9807,10212,2013/2014,2013-09-21 00:00:00,1,0,CF Os Belenenses,CS Marítimo
Portugal,Portugal Liga ZON Sagres,17642,9764,2033,2013/2014,2013-09-21 00:00:00,1,1,Gil Vicente FC,S.C. Olhanense
Portugal,Portugal Liga ZON Sagres,17642,9768,7841,2013/2014,2013-09-21 00:00:00,1,1,Sporting CP,Rio Ave FC
Scotland,Scotland Premier League,19694,8485,8066,2013/2014,2013-09-21 00:00:00,1,0,Aberdeen,Inverness Caledonian Thistle
Scotland,Scotland Premier League,19694,9925,8467,2013/2014,2013-09-21 00:00:00,2,1,Celtic,St. Johnstone FC
Scotland,Scotland Premier League,19694,10251,9800,2013/2014,2013-09-21 00:00:00,2,0,Hibernian,St. Mirren
Scotland,Scotland Premier League,19694,8426,8597,2013/2014,2013-09-21 00:00:00,1,1,Partick Thistle F.C.,Kilmarnock
Scotland,Scotland Premier League,19694,8649,9860,2013/2014,2013-09-21 00:00:00,2,1,Ross County FC,Heart of Midlothian
Spain,Spain LIGA BBVA,21518,10281,9906,2013/2014,2013-09-21 00:00:00,0,2,Real Valladolid,Atlético Madrid
Spain,Spain LIGA BBVA,21518,9865,8581,2013/2014,2013-09-21 00:00:00,2,2,UD Almería,Levante UD
Spain,Spain LIGA BBVA,21518,8560,9864,2013/2014,2013-09-21 00:00:00,0,0,Real Sociedad,Málaga CF
Spain,Spain LIGA BBVA,21518,8370,8634,2013/2014,2013-09-21 00:00:00,0,4,Rayo Vallecano,FC Barcelona
Switzerland,Switzerland Super League,24558,10192,10199,2013/2014,2013-09-21 00:00:00,0,1,BSC Young Boys,FC Luzern
England,England Premier League,1729,9825,10194,2013/2014,2013-09-22 00:00:00,3,1,Arsenal,Stoke City
England,England Premier League,1729,8344,8586,2013/2014,2013-09-22 00:00:00,0,1,Cardiff City,Tottenham Hotspur
England,England Premier League,1729,9826,10003,2013/2014,2013-09-22 00:00:00,0,2,Crystal Palace,Swansea City
England,England Premier League,1729,8456,10260,2013/2014,2013-09-22 00:00:00,4,1,Manchester City,Manchester United
France,France Ligue 1,4769,8689,9827,2013/2014,2013-09-22 00:00:00,3,3,FC Lorient,Girondins de Bordeaux
France,France Ligue 1,4769,9748,9830,2013/2014,2013-09-22 00:00:00,3,1,Olympique Lyonnais,FC Nantes
France,France Ligue 1,4769,9831,9873,2013/2014,2013-09-22 00:00:00,4,0,OGC Nice,Valenciennes FC
France,France Ligue 1,4769,9847,9829,2013/2014,2013-09-22 00:00:00,1,1,Paris Saint-Germain,AS Monaco
Germany,Germany 1. Bundesliga,7809,10269,9810,2013/2014,2013-09-22 00:00:00,1,1,VfB Stuttgart,Eintracht Frankfurt
Germany,Germany 1. Bundesliga,7809,8358,8177,2013/2014,2013-09-22 00:00:00,1,1,SC Freiburg,Hertha BSC Berlin
Italy,Italy Serie A,10257,8524,8535,2013/2014,2013-09-22 00:00:00,0,2,Atalanta,Fiorentina
Italy,Italy Serie A,10257,9857,9804,2013/2014,2013-09-22 00:00:00,1,2,Bologna,Torino
Italy,Italy Serie A,10257,8530,10167,2013/2014,2013-09-22 00:00:00,0,0,Catania,Parma
Italy,Italy Serie A,10257,9885,9876,2013/2014,2013-09-22 00:00:00,2,1,Juventus,Hellas Verona
Italy,Italy Serie A,10257,8564,9875,2013/2014,2013-09-22 00:00:00,1,2,Milan,Napoli
Italy,Italy Serie A,10257,8686,8543,2013/2014,2013-09-22 00:00:00,2,0,Roma,Lazio
Italy,Italy Serie A,10257,7943,8636,2013/2014,2013-09-22 00:00:00,0,7,Sassuolo,Inter
Netherlands,Netherlands Eredivisie,13274,10235,9908,2013/2014,2013-09-22 00:00:00,1,0,Feyenoord,FC Utrecht
Netherlands,Netherlands Eredivisie,13274,9761,10229,2013/2014,2013-09-22 00:00:00,3,0,NAC Breda,AZ
Netherlands,Netherlands Eredivisie,13274,8640,8593,2013/2014,2013-09-22 00:00:00,4,0,PSV,Ajax
Netherlands,Netherlands Eredivisie,13274,8277,6413,2013/2014,2013-09-22 00:00:00,3,0,Vitesse,PEC Zwolle
Poland,Poland Ekstraklasa,15722,1601,8025,2013/2014,2013-09-22 00:00:00,1,1,Ruch Chorzów,Śląsk Wrocław
Poland,Poland Ekstraklasa,15722,8673,8020,2013/2014,2013-09-22 00:00:00,2,1,Legia Warszawa,Polonia Bytom
Portugal,Portugal Liga ZON Sagres,17642,7842,9773,2013/2014,2013-09-22 00:00:00,2,2,Estoril Praia,FC Porto
Portugal,Portugal Liga ZON Sagres,17642,7844,9772,2013/2014,2013-09-22 00:00:00,0,1,Vitória Guimarães,SL Benfica
Portugal,Portugal Liga ZON Sagres,17642,10214,10215,2013/2014,2013-09-22 00:00:00,1,0,CD Nacional,Académica de Coimbra
Scotland,Scotland Premier League,19694,9938,9927,2013/2014,2013-09-22 00:00:00,2,2,Dundee United,Motherwell
Spain,Spain LIGA BBVA,21518,8603,7878,2013/2014,2013-09-22 00:00:00,0,0,Real Betis Balompié,Granada CF
Spain,Spain LIGA BBVA,21518,9910,10205,2013/2014,2013-09-22 00:00:00,0,0,RC Celta de Vigo,Villarreal CF
Spain,Spain LIGA BBVA,21518,8633,8305,2013/2014,2013-09-22 00:00:00,4,1,Real Madrid CF,Getafe CF
Spain,Spain LIGA BBVA,21518,10267,8302,2013/2014,2013-09-22 00:00:00,3,1,Valencia CF,Sevilla FC
Switzerland,Switzerland Super League,24558,7730,10243,2013/2014,2013-09-22 00:00:00,1,2,FC Lausanne-Sports,FC Zürich
Switzerland,Switzerland Super League,24558,9956,10191,2013/2014,2013-09-22 00:00:00,2,1,Grasshopper Club Zürich,FC Thun
Switzerland,Switzerland Super League,24558,10179,9931,2013/2014,2013-09-22 00:00:00,1,3,FC Sion,FC Basel
Poland,Poland Ekstraklasa,15722,8023,8033,2013/2014,2013-09-23 00:00:00,2,1,Pogoń Szczecin,Podbeskidzie Bielsko-Biała
Poland,Poland Ekstraklasa,15722,8028,2182,2013/2014,2013-09-23 00:00:00,0,2,Piast Gliwice,Lech Poznań
Portugal,Portugal Liga ZON Sagres,17642,6403,10238,2013/2014,2013-09-23 00:00:00,1,1,FC Paços de Ferreira,Vitória Setúbal
Spain,Spain LIGA BBVA,21518,8558,8315,2013/2014,2013-09-23 00:00:00,3,2,RCD Espanyol,Athletic Club de Bilbao
France,France Ligue 1,4769,8639,4087,2013/2014,2013-09-24 00:00:00,3,0,LOSC Lille,Évian Thonon Gaillard FC
France,France Ligue 1,4769,8592,9853,2013/2014,2013-09-24 00:00:00,2,1,Olympique de Marseille,AS Saint-Étienne
Italy,Italy Serie A,10257,8600,10233,2013/2014,2013-09-24 00:00:00,1,0,Udinese,Genoa
Poland,Poland Ekstraklasa,15722,8027,8021,2013/2014,2013-09-24 00:00:00,2,0,Zawisza Bydgoszcz,Zagłębie Lubin
Poland,Poland Ekstraklasa,15722,10265,8030,2013/2014,2013-09-24 00:00:00,3,0,Wisła Kraków,Lechia Gdańsk
Spain,Spain LIGA BBVA,21518,9906,8371,2013/2014,2013-09-24 00:00:00,2,1,Atlético Madrid,CA Osasuna
Spain,Spain LIGA BBVA,21518,8581,10281,2013/2014,2013-09-24 00:00:00,1,1,Levante UD,Real Valladolid
Spain,Spain LIGA BBVA,21518,9864,9865,2013/2014,2013-09-24 00:00:00,2,0,Málaga CF,UD Almería
Spain,Spain LIGA BBVA,21518,8634,8560,2013/2014,2013-09-24 00:00:00,4,1,FC Barcelona,Real Sociedad
Switzerland,Switzerland Super League,24558,10190,10192,2013/2014,2013-09-24 00:00:00,0,0,FC St. Gallen,BSC Young Boys
France,France Ligue 1,4769,8576,9748,2013/2014,2013-09-25 00:00:00,2,1,AC Ajaccio,Olympique Lyonnais
France,France Ligue 1,4769,9827,9837,2013/2014,2013-09-25 00:00:00,0,0,Girondins de Bordeaux,Stade de Reims
France,France Ligue 1,4769,9747,9874,2013/2014,2013-09-25 00:00:00,5,1,En Avant de Guingamp,FC Sochaux-Montbéliard
France,France Ligue 1,4769,9829,7794,2013/2014,2013-09-25 00:00:00,3,0,AS Monaco,SC Bastia
France,France Ligue 1,4769,9830,9831,2013/2014,2013-09-25 00:00:00,2,0,FC Nantes,OGC Nice
France,France Ligue 1,4769,9941,8689,2013/2014,2013-09-25 00:00:00,1,0,Toulouse FC,FC Lorient
France,France Ligue 1,4769,9873,9847,2013/2014,2013-09-25 00:00:00,0,1,Valenciennes FC,Paris Saint-Germain
Italy,Italy Serie A,10257,9857,8564,2013/2014,2013-09-25 00:00:00,3,3,Bologna,Milan
Italy,Italy Serie A,10257,8533,9885,2013/2014,2013-09-25 00:00:00,1,2,Chievo Verona,Juventus
Italy,Italy Serie A,10257,8543,8530,2013/2014,2013-09-25 00:00:00,3,1,Lazio,Catania
Italy,Italy Serie A,10257,8537,8529,2013/2014,2013-09-25 00:00:00,1,1,Livorno,Cagliari
Italy,Italy Serie A,10257,9875,7943,2013/2014,2013-09-25 00:00:00,1,1,Napoli,Sassuolo
Italy,Italy Serie A,10257,10167,8524,2013/2014,2013-09-25 00:00:00,4,3,Parma,Atalanta
Italy,Italy Serie A,10257,9882,8686,2013/2014,2013-09-25 00:00:00,0,2,Sampdoria,Roma
Italy,Italy Serie A,10257,9804,9876,2013/2014,2013-09-25 00:00:00,2,2,Torino,Hellas Verona
